study,rule,width,height,boundary,density,seed,noise,noiseSeed,steps,label,finalPopulation,finalDensity,tailActivity,densitySlope,period,cycleStart,extinctAt,hammingFromBaseline
survey,B1237/S23578,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1148,0.4982638888888889,0.4107421875,-0.00002468615896390973,,,,
survey,B1237/S23578,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1132,0.4913194444444444,0.41038773148148144,-0.000039519561760982986,,,,
survey,B1237/S23578,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1175,0.5099826388888888,0.4142650462962963,-0.000002423995091229045,,,,
survey,B1237/S23578,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1153,0.5004340277777778,0.41279658564814814,0.00003869950372016918,,,,
survey,B0137/S35,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,933,0.4049479166666667,0.4850043402777778,-0.000054292666172702296,,,,
survey,B0137/S35,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,909,0.39453125,0.4863208912037037,0.000014121881849896577,,,,
survey,B0137/S35,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,905,0.3927951388888889,0.48488859953703706,0.000042040034268778364,,,,
survey,B0137/S35,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,984,0.4270833333333333,0.48809317129629626,0.000006355449816306998,,,,
survey,B0137/S35,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,895,0.3884548611111111,0.48566984953703707,0.00004293245037201692,,,,
survey,B0137/S35,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,895,0.3884548611111111,0.48663917824074077,0.00003463539254731253,,,,
survey,B012478/S24567,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1601,0.6948784722222222,0.12689525462962964,0.00015934451313636503,,,,
survey,B012478/S24567,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1608,0.6979166666666666,0.13076533564814816,0.0000225154170911673,,,,
survey,B012478/S24567,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1623,0.7044270833333334,0.14071903935185184,-0.000025047949276033464,,,,
survey,B012478/S24567,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1623,0.7044270833333334,0.10009403935185185,-0.00005684931771171004,,,,
survey,B012478/S24567,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1637,0.7105034722222222,0.12483362268518519,0.000024203771881078075,,,,
survey,B012478/S24567,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1609,0.6983506944444444,0.13229890046296297,-0.000040930543978265566,,,,
survey,B0178/S01248,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,periodic,746,0.3237847222222222,0.00390625,0.0000010853709363712141,2,15,,
survey,B0178/S01248,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,periodic,752,0.3263888888888889,0.007667824074074074,-0.0000030149192676978173,6,19,,
survey,B0178/S01248,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,periodic,741,0.3216145833333333,0.00390625,-0.0000010853709363712141,2,13,,
survey,B0178/S01248,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,periodic,747,0.32421875,0.005642361111111111,0.0000025325321848661663,2,13,,
survey,B0178/S01248,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,757,0.3285590277777778,0.00390625,0.0000032561128091136424,2,12,,
survey,B0178/S01248,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,periodic,744,0.3229166666666667,0.004340277777777778,0.000003617903121237381,4,14,,
survey,B12458/S04678,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1261,0.5473090277777778,0.5729528356481481,0.00012437144963107038,,,,
survey,B12458/S04678,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1282,0.5564236111111112,0.5665798611111111,0.0003224275261646754,,,,
survey,B12458/S04678,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1288,0.5590277777777778,0.5639467592592592,0.00013450157837053504,,,,
survey,B12458/S04678,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1213,0.5264756944444444,0.5618923611111111,-0.00041292334290389304,,,,
survey,B12458/S04678,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1218,0.5286458333333334,0.5695095486111111,-0.0003671448087431694,,,,
survey,B12458/S04678,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1218,0.5286458333333334,0.5690538194444444,-0.00023759975764872958,,,,
survey,B0458/S0134,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,859,0.3728298611111111,0.34696180555555556,0.00019113382189497082,,,,
survey,B0458/S0134,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,922,0.4001736111111111,0.344212962962963,0.0004465939612855422,,,,
survey,B0458/S0134,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,867,0.3763020833333333,0.34489293981481484,0.0003148902279954309,,,,
survey,B0458/S0134,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,856,0.3715277777777778,0.3353298611111111,-0.00014482466194313235,,,,
survey,B0458/S0134,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,835,0.3624131944444444,0.34181857638888885,-0.00013196904618566888,,,,
survey,B0458/S0134,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,909,0.39453125,0.3512659143518519,-0.00016151525500910746,,,,
survey,B35/S3567,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,extinct,0,0,0,0,1,5,5,
survey,B35/S3567,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,periodic,4,0.001736111111111111,0.0026041666666666665,0,2,6,,
survey,B35/S3567,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,extinct,0,0,0,0,1,60,60,
survey,B35/S3567,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,extinct,0,0,0,0,1,47,47,
survey,B35/S3567,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,4,0.001736111111111111,0.0026041666666666665,0,2,177,,
survey,B35/S3567,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,extinct,0,0,0,0,1,155,155,
survey,B678/S123578,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,fixed,92,0.03993055555555555,0,0,1,1,,
survey,B678/S123578,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,fixed,126,0.0546875,0,0,1,1,,
survey,B678/S123578,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,fixed,508,0.2204861111111111,0,0,1,3,,
survey,B678/S123578,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,fixed,502,0.21788194444444445,0,0,1,6,,
survey,B678/S123578,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,fixed,547,0.23741319444444445,0,0,1,5,,
survey,B678/S123578,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,fixed,534,0.23177083333333334,0,0,1,7,,
survey,B01248/S0124568,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1395,0.60546875,0.1622829861111111,0.00011074401454107622,,,,
survey,B01248/S0124568,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1428,0.6197916666666666,0.17118778935185186,0.00015385736006915502,,,,
survey,B01248/S0124568,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1403,0.6089409722222222,0.15773292824074076,-0.0002502503588959896,,,,
survey,B01248/S0124568,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1419,0.6158854166666666,0.18017939814814815,-0.000015243431817480164,,,,
survey,B01248/S0124568,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1436,0.6232638888888888,0.16575520833333332,0.00009209975378963293,,,,
survey,B01248/S0124568,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1404,0.609375,0.17257667824074074,0.00005951450634435491,,,,
survey,B067/S1346,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,periodic,651,0.2825520833333333,0.035669849537037036,-0.000003955574079219536,108,24,,
survey,B067/S1346,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,periodic,672,0.2916666666666667,0.031901041666666664,0.000005969540150041679,12,51,,
survey,B067/S1346,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,periodic,650,0.2821180555555556,0.03720341435185185,-0.000002098383810317681,42,32,,
survey,B067/S1346,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,periodic,685,0.2973090277777778,0.03197337962962963,0.000008562370720261801,6,23,,
survey,B067/S1346,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,662,0.2873263888888889,0.033130787037037035,-0.0000018089515606186904,6,30,,
survey,B067/S1346,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,periodic,659,0.2860243055555556,0.02980324074074074,-0.00000578864499397981,6,27,,
survey,B01468/S06,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,759,0.3294270833333333,0.5802445023148148,-0.0000075252384921737526,,,,
survey,B01468/S06,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,800,0.3472222222222222,0.5799406828703704,0.00004757542604427156,,,,
survey,B01468/S06,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,804,0.3489583333333333,0.580324074074074,-0.00004970998888580161,,,,
survey,B01468/S06,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,744,0.3229166666666667,0.5801721643518518,-0.00008581666203575066,,,,
survey,B01468/S06,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,839,0.3641493055555556,0.5797670717592592,0.00003450273609953382,,,,
survey,B01468/S06,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,785,0.3407118055555556,0.5797309027777778,-0.00006784774320027167,,,,
survey,B145678/S0134678,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,fixed,2304,1,0,0,1,10,,
survey,B145678/S0134678,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,fixed,2304,1,0,0,1,11,,
survey,B145678/S0134678,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,fixed,2304,1,0,0,1,10,,
survey,B145678/S0134678,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,fixed,2304,1,0,0,1,10,,
survey,B145678/S0134678,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,fixed,2304,1,0,0,1,9,,
survey,B145678/S0134678,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,fixed,2304,1,0,0,1,10,,
survey,B01235/S34568,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,periodic,1588,0.6892361111111112,0.0036168981481481486,0.0000014471612484949524,12,18,,
survey,B01235/S34568,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,periodic,1585,0.6879340277777778,0.0023148148148148147,9.647741656633014e-7,3,17,,
survey,B01235/S34568,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,periodic,1576,0.6840277777777778,0.0011574074074074073,0.0000014471612484949524,3,19,,
survey,B01235/S34568,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,periodic,1587,0.6888020833333334,0.004918981481481482,-0.000001205967707079127,6,17,,
survey,B01235/S34568,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,1577,0.6844618055555556,0.004340277777777778,0.0000014471612484949524,6,15,,
survey,B01235/S34568,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,periodic,1573,0.6827256944444444,0.00882523148148148,0.0000013265644777870396,6,17,,
survey,B235678/S012,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1008,0.4375,0.7153356481481482,-0.000052712848476428636,,,,
survey,B235678/S012,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1057,0.4587673611111111,0.7115162037037037,0.00009798487620017905,,,,
survey,B235678/S012,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,944,0.4097222222222222,0.7126663773148149,-0.00010242283736223024,,,,
survey,B235678/S012,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1076,0.4670138888888889,0.7119285300925926,0.000042630958445247135,,,,
survey,B235678/S012,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1015,0.4405381944444444,0.7154730902777778,0.00003154811521718996,,,,
survey,B235678/S012,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,961,0.4171006944444444,0.7143952546296296,-0.000024842934765830015,,,,
survey,B01348/S56,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,988,0.4288194444444444,0.6898148148148148,-0.000059128596678089594,,,,
survey,B01348/S56,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,957,0.4153645833333333,0.6888599537037038,-0.00003708350699268315,,,,
survey,B01348/S56,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,984,0.4270833333333333,0.6859302662037038,-0.000041678243956654624,,,,
survey,B01348/S56,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,958,0.4157986111111111,0.6870442708333333,-0.00004402988098545892,,,,
survey,B01348/S56,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1002,0.4348958333333333,0.6887297453703703,0.000037782968262789044,,,,
survey,B01348/S56,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,941,0.4084201388888889,0.685300925925926,0.000022527476768238092,,,,
survey,B12368/S034678,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1322,0.5737847222222222,0.3485315393518518,-0.00003402034901670217,,,,
survey,B12368/S034678,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1419,0.6158854166666666,0.342650462962963,-0.000025240904109166126,,,,
survey,B12368/S034678,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1321,0.5733506944444444,0.35939670138888885,-0.0003574488283782532,,,,
survey,B12368/S034678,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1339,0.5811631944444444,0.35907118055555554,-0.000027544302429687256,,,,
survey,B12368/S034678,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1348,0.5850694444444444,0.3519675925925926,0.0001869129349201939,,,,
survey,B12368/S034678,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1337,0.5802951388888888,0.34479166666666666,-0.00007574683168163997,,,,
survey,B024567/S0136,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1336,0.5798611111111112,0.734620949074074,-0.00005885122410546139,,,,
survey,B024567/S0136,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1280,0.5555555555555556,0.7356553819444445,-0.00006055163857244296,,,,
survey,B024567/S0136,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1309,0.5681423611111112,0.7361617476851852,0.00003104160878021673,,,,
survey,B024567/S0136,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1353,0.5872395833333334,0.7347728587962963,0.00012564977540057424,,,,
survey,B024567/S0136,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1319,0.5724826388888888,0.7361906828703704,0.0000624329481954864,,,,
survey,B024567/S0136,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1319,0.5724826388888888,0.7361689814814816,-0.0000034249482881047207,,,,
survey,B124678/S12458,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1337,0.5802951388888888,0.49528356481481484,0.00005557099194220617,,,,
survey,B124678/S12458,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1338,0.5807291666666666,0.4933666087962963,0.0000495893921150937,,,,
survey,B124678/S12458,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1357,0.5889756944444444,0.4958695023148148,-0.000018161873668611653,,,,
survey,B124678/S12458,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1320,0.5729166666666666,0.4916304976851852,-0.00001741417369022259,,,,
survey,B124678/S12458,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1366,0.5928819444444444,0.4914785879629629,0.00009036316029143898,,,,
survey,B124678/S12458,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1351,0.5863715277777778,0.49461082175925924,0.000039495442406841407,,,,
survey,B1256/S0268,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,903,0.3919270833333333,0.5810474537037037,0.000012771198017967954,,,,
survey,B1256/S0268,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,970,0.4210069444444444,0.5803096064814814,-0.00005374998070451668,,,,
survey,B1256/S0268,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,967,0.4197048611111111,0.5821397569444444,-0.00003567252477540057,,,,
survey,B1256/S0268,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,973,0.4223090277777778,0.5796730324074074,-0.000038410071470470194,,,,
survey,B1256/S0268,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1012,0.4392361111111111,0.5781177662037037,0.000020573809082769905,,,,
survey,B1256/S0268,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,921,0.3997395833333333,0.5826750578703703,0.000010009531968756753,,,,
survey,B2568/S0247,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,929,0.4032118055555556,0.44631076388888885,-0.00009546440369238369,,,,
survey,B2568/S0247,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,956,0.4149305555555556,0.4439742476851852,0.00003394799095427742,,,,
survey,B2568/S0247,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,933,0.4049479166666667,0.44474103009259264,0.00014963647309437807,,,,
survey,B2568/S0247,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,986,0.4279513888888889,0.4475332754629629,0.000010311023895526535,,,,
survey,B2568/S0247,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,979,0.4249131944444444,0.4471064814814815,0.00003081247491587169,,,,
survey,B2568/S0247,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,966,0.4192708333333333,0.44707754629629626,0.00004471728257849402,,,,
survey,B38/S2,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,extinct,0,0,0,0,1,5,5,
survey,B38/S2,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,periodic,13,0.005642361111111111,0.005208333333333333,0,2,5,,
survey,B38/S2,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,periodic,12,0.005208333333333333,0.006944444444444444,0,2,12,,
survey,B38/S2,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,periodic,10,0.004340277777777778,0.003472222222222222,0,2,14,,
survey,B38/S2,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,6,0.0026041666666666665,0.003472222222222222,0,2,10,,
survey,B38/S2,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,periodic,9,0.00390625,0.005208333333333333,0,2,10,,
survey,B456/S1245,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,fixed,79,0.03428819444444445,0,0,1,4,,
survey,B456/S1245,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,periodic,119,0.05164930555555555,0.003472222222222222,0,2,4,,
survey,B456/S1245,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,periodic,188,0.08159722222222222,0.007378472222222222,0,4,51,,
survey,B456/S1245,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,periodic,140,0.06076388888888889,0.00853587962962963,4.823870828316507e-7,12,48,,
survey,B456/S1245,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,98,0.042534722222222224,0.0008680555555555555,0,2,65,,
survey,B456/S1245,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,periodic,129,0.055989583333333336,0.004340277777777778,0,2,59,,
survey,B456/S01234568,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,fixed,226,0.09809027777777778,0,0,1,16,,
survey,B456/S01234568,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,fixed,256,0.1111111111111111,0,0,1,6,,
survey,B456/S01234568,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1646,0.7144097222222222,0.333984375,-0.0000058007046710506,,,,
survey,B456/S01234568,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1692,0.734375,0.3354962384259259,-0.00007729047034670124,,,,
survey,B456/S01234568,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1716,0.7447916666666666,0.34210792824074077,-0.000028834687876261924,,,,
survey,B456/S01234568,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1673,0.7261284722222222,0.33761574074074074,0.000006765478836713902,,,,
survey,B012345/S0157,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1252,0.5434027777777778,0.7189236111111111,0.00005485947099502948,,,,
survey,B012345/S0157,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1271,0.5516493055555556,0.7183738425925926,0.00005379821941279985,,,,
survey,B012345/S0157,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1244,0.5399305555555556,0.723509837962963,-0.00005970746117748757,,,,
survey,B012345/S0157,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1219,0.5290798611111112,0.7207392939814814,0.000025518276681794326,,,,
survey,B012345/S0157,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1260,0.546875,0.7206958912037037,-0.00005488359034917106,,,,
survey,B012345/S0157,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1297,0.5629340277777778,0.7208695023148148,-0.000013350062517365936,,,,
survey,B0568/S0578,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,612,0.265625,0.3746600115740741,-0.00013904807662622334,,,,
survey,B0568/S0578,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,724,0.3142361111111111,0.3736400462962963,0.00003553986832762187,,,,
survey,B0568/S0578,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,633,0.2747395833333333,0.3740306712962963,0.000012638541570189251,,,,
survey,B0568/S0578,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,665,0.2886284722222222,0.3730613425925926,-0.00002139386712358371,,,,
survey,B0568/S0578,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,658,0.2855902777777778,0.37591869212962964,0.00004876933407427989,,,,
survey,B0568/S0578,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,678,0.2942708333333333,0.37530381944444446,0.000028460837887067395,,,,
survey,B0123478/S01357,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1334,0.5789930555555556,0.5669415509259259,0.00006361479654842395,,,,
survey,B0123478/S01357,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1345,0.5837673611111112,0.5687644675925926,0.000047382471211138896,,,,
survey,B0123478/S01357,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1380,0.5989583333333334,0.5697699652777778,0.000020561749405699113,,,,
survey,B0123478/S01357,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1218,0.5286458333333334,0.5711299189814816,-0.00001576199793152419,,,,
survey,B0123478/S01357,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1325,0.5750868055555556,0.5660445601851852,-0.00006207115788336266,,,,
survey,B0123478/S01357,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1317,0.5716145833333334,0.5703486689814814,-0.00008569606526504276,,,,
survey,B178/S3,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,601,0.2608506944444444,0.3982204861111111,0.000055160962921799263,,,,
survey,B178/S3,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,605,0.2625868055555556,0.3987774884259259,0.000021984791300052482,,,,
survey,B178/S3,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,514,0.2230902777777778,0.39665075231481484,-0.000024818815411688432,,,,
survey,B178/S3,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,595,0.2582465277777778,0.39624565972222225,0.000013458599611003057,,,,
survey,B178/S3,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,604,0.2621527777777778,0.40219184027777777,-0.000011191380321694297,,,,
survey,B178/S3,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,567,0.24609375,0.4002748842592593,-0.00007245453984131395,,,,
survey,B023568/S0567,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1584,0.6875,0.44576822916666664,0.00014898525053255534,,,,
survey,B023568/S0567,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1515,0.6575520833333334,0.44385850694444445,-0.0001617443888734525,,,,
survey,B023568/S0567,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1485,0.64453125,0.44951533564814816,-0.00014426991679787596,,,,
survey,B023568/S0567,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1504,0.6527777777777778,0.43637876157407407,0.00010314641798647772,,,,
survey,B023568/S0567,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1564,0.6788194444444444,0.4334201388888889,0.00024498028001605386,,,,
survey,B023568/S0567,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1507,0.6540798611111112,0.43552517361111115,-0.00020906656169923744,,,,
survey,B0267/S245678,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,fixed,2101,0.9118923611111112,0,0,1,28,,
survey,B0267/S245678,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,fixed,2103,0.9127604166666666,0,0,1,28,,
survey,B0267/S245678,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,fixed,2113,0.9171006944444444,0,0,1,28,,
survey,B0267/S245678,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,fixed,2047,0.8884548611111112,0,0,1,35,,
survey,B0267/S245678,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,2030,0.8810763888888888,0.0008680555555555555,0,2,20,,
survey,B0267/S245678,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,fixed,2080,0.9027777777777778,0,0,1,23,,
survey,B05/S45,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,688,0.2986111111111111,0.40775462962962966,0.00006711210289895341,,,,
survey,B05/S45,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,698,0.3029513888888889,0.4099320023148148,0.0000054147950047852795,,,,
survey,B05/S45,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,669,0.2903645833333333,0.41039496527777775,0.00012619246086875984,,,,
survey,B05/S45,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,574,0.24913194444444445,0.4086082175925926,-0.00008131840248834553,,,,
survey,B05/S45,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,609,0.2643229166666667,0.41038773148148144,0.000007356403013182674,,,,
survey,B05/S45,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,703,0.3051215277777778,0.41068431712962966,0.00007282838983050846,,,,
survey,B057/S12467,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,periodic,617,0.2677951388888889,0.02546296296296296,0.000002411935414158254,6,28,,
survey,B057/S12467,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,periodic,614,0.2664930555555556,0.0212962962962963,-0.000008297057824704393,30,35,,
survey,B057/S12467,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,periodic,623,0.2703993055555556,0.025520833333333333,0.0000030390386218393998,20,38,,
survey,B057/S12467,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,periodic,624,0.2708333333333333,0.01417824074074074,0.0000038590966626532055,6,29,,
survey,B057/S12467,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,611,0.2651909722222222,0.021961805555555557,-9.406548115217191e-7,30,44,,
survey,B057/S12467,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,periodic,631,0.2738715277777778,0.023075810185185185,0.000006572524003581242,12,34,,
survey,B0145678/S1245,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1405,0.6098090277777778,0.5883246527777778,0.000046031787379210274,,,,
survey,B0145678/S1245,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1313,0.5698784722222222,0.5895471643518518,0.00006614732873329012,,,,
